,year_event,country_event_x,event_x,country_event_y,event_y
162,1952,Romania,"The Hungarian Autonomous Province, the one and only autonomous province in modern Romania, is created. It will be disestablished in 1968. The second Communist constitution is ratified;",Luxembourgo," European Coal and Steel Community, European Commission, and European Court of Justice headquartered in city."
163,1952,Russia,Prague Trials: A series of show trials purged the Czech Communist Party of Jews and insufficiently orthodox Stalinists.,Greek, Greece and Turkey become members of NATO.
164,1952,Russia,Prague Trials: A series of show trials purged the Czech Communist Party of Jews and insufficiently orthodox Stalinists.,Luxembourgo," European Coal and Steel Community, European Commission, and European Court of Justice headquartered in city."
165,1952,United Kingdom,"Autocode, regarded as the first compiled programming language, is developed by Alick Glennie.",Greek, Greece and Turkey become members of NATO.
166,1952,United Kingdom,"Autocode, regarded as the first compiled programming language, is developed by Alick Glennie.",Luxembourgo," European Coal and Steel Community, European Commission, and European Court of Justice headquartered in city."
167,1953,Belgium,"North Sea flood damages Belgian coastal defences, killing 28",Greek, The 7.2 Ms  Ionian earthquake shakes the southern Ionian Islands with a maximum Mercalli intensity of X (Extreme). Between 445 and 800 people were killed.
168,1953,Belgium,"North Sea flood damages Belgian coastal defences, killing 28",Luxembourgo, European School of Luxembourg I established.
169,1953,Croatia,The 1953 Yugoslav Constitution came into force.,Greek, The 7.2 Ms  Ionian earthquake shakes the southern Ionian Islands with a maximum Mercalli intensity of X (Extreme). Between 445 and 800 people were killed.
170,1953,Croatia,The 1953 Yugoslav Constitution came into force.,Luxembourgo, European School of Luxembourg I established.
171,1953,Germany,"Uprising of 1953 in East Germany: In response to a 10 percent increase in work quotas, between 60 and 80 construction workers went on strike in East Berlin. Their numbers quickly swelled and a general strike and protests were called for the next day.",Greek, The 7.2 Ms  Ionian earthquake shakes the southern Ionian Islands with a maximum Mercalli intensity of X (Extreme). Between 445 and 800 people were killed.
172,1953,Germany,"Uprising of 1953 in East Germany: In response to a 10 percent increase in work quotas, between 60 and 80 construction workers went on strike in East Berlin. Their numbers quickly swelled and a general strike and protests were called for the next day.",Luxembourgo, European School of Luxembourg I established.
173,1953,Italy,"The national oil company ENI (Ente Nazionale Idrocarburi) is established, with Enrico Mattei as his first President. The ENI will become a strong actor in Italian foreign policy towards Arab countries.",Greek, The 7.2 Ms  Ionian earthquake shakes the southern Ionian Islands with a maximum Mercalli intensity of X (Extreme). Between 445 and 800 people were killed.
174,1953,Italy,"The national oil company ENI (Ente Nazionale Idrocarburi) is established, with Enrico Mattei as his first President. The ENI will become a strong actor in Italian foreign policy towards Arab countries.",Luxembourgo, European School of Luxembourg I established.
175,1953,Romania,The Danube-Black Sea Canal is halted and the labour camp disestablishedied Iuliu Maniu dies in Sighet prison;,Greek, The 7.2 Ms  Ionian earthquake shakes the southern Ionian Islands with a maximum Mercalli intensity of X (Extreme). Between 445 and 800 people were killed.
176,1953,Romania,The Danube-Black Sea Canal is halted and the labour camp disestablishedied Iuliu Maniu dies in Sighet prison;,Luxembourgo, European School of Luxembourg I established.
177,1953,Russia,An article in Pravda accused some of the nation's most prominent doctors – particularly Jews – of participating in a vast conspiracy to poison top Soviet leaders.,Greek, The 7.2 Ms  Ionian earthquake shakes the southern Ionian Islands with a maximum Mercalli intensity of X (Extreme). Between 445 and 800 people were killed.
178,1953,Russia,An article in Pravda accused some of the nation's most prominent doctors – particularly Jews – of participating in a vast conspiracy to poison top Soviet leaders.,Luxembourgo, European School of Luxembourg I established.
179,1953,Spain,Spain and the United States sings the Pact of Madrid.,Greek, The 7.2 Ms  Ionian earthquake shakes the southern Ionian Islands with a maximum Mercalli intensity of X (Extreme). Between 445 and 800 people were killed.
180,1953,Spain,Spain and the United States sings the Pact of Madrid.,Luxembourgo, European School of Luxembourg I established.
181,1953,United Kingdom,James Watson and Francis Crick publish their discovery of the structure of DNA.,Greek, The 7.2 Ms  Ionian earthquake shakes the southern Ionian Islands with a maximum Mercalli intensity of X (Extreme). Between 445 and 800 people were killed.
182,1953,United Kingdom,James Watson and Francis Crick publish their discovery of the structure of DNA.,Luxembourgo, European School of Luxembourg I established.
183,1954,Albania,Hoxha relinquished the post of Prime Minister to Mehmet Shehu but retained primary power as First Secretary of the Communist Party.,Greek, Sofades is struck by an . 25 people die.
184,1954,Belgium,"Belgian general election, 1954",Greek, Sofades is struck by an . 25 people die.
185,1954,Bulgary,Todor Zhivkov became the leader of the communist party.,Greek, Sofades is struck by an . 25 people die.
186,1954,Cyprus,Sir Robert Perceval Armitage became governor.,Greek, Sofades is struck by an . 25 people die.
187,1954,France,René Coty began his term as president of France.,Greek, Sofades is struck by an . 25 people die.
188,1954,Germany,1954 FIFA World Cup Final: West Germany defeated the heavily favored Hungarian national team in the final match of the FIFA World Cup in Bern.,Greek, Sofades is struck by an . 25 people die.
189,1954,Italy,The state-owned RAI broadcasts the first Italian official TV program.,Greek, Sofades is struck by an . 25 people die.
190,1954,Portugal,"The Dadra and Nagar Haveli Portuguese enclave, dependent of Daman, is occupied by India.",Greek, Sofades is struck by an . 25 people die.
191,1954,Romania,"SovRoms, joint ventures between Romania and Soviet Union are formed. They will prove their inefficiency for Romania from the first day of establishment and most of them will be dissolved in 1956;",Greek, Sofades is struck by an . 25 people die.
192,1954,Russia,Kengir Uprising: Prisoners at a Gulag adjacent to the Kazakh village of Kengir occupied the camp's service yard.,Greek, Sofades is struck by an . 25 people die.
193,1954,Serbia,"The Free Territory of Trieste is dissolved by the Treaty of Osimo, splitting it roughly in half between the SFRY and Italy, putting an end to a decade-long dispute between the Adriatic neighbours.",Greek, Sofades is struck by an . 25 people die.
194,1954,Slovenia,"Free Territory of Trieste expires after the London Memorandum is signed between the US, Great Britain, Italy and Yugoslavia. Trieste becomes Italian. Slovenia gets the north of Istria.",Greek, Sofades is struck by an . 25 people die.
195,1954,Sweden,Sweden conducts its first television broadcast,Greek, Sofades is struck by an . 25 people die.
196,1954,United Kingdom,Roger Bannister breaks the four-minute mile with a time of 3:59.4.,Greek, Sofades is struck by an . 25 people die.
197,1955,Albania,Albania became a founding member of the Warsaw Pact.,Greek," The Istanbul Pogrom, directed primarily against the city's 100,000-strong Greek minority, occurs. A total of 16 Greeks are killed, while many others are severely wounded, raped and circumcised by mobs. Thousands of Greek-owned buildings are badly damaged or destroyed, accelerating emigration of ethnic Greeks from the city."
